City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
698,Clyde River,70.4692,-68.5914,-1.97,84,100,3.44,CA,light snow
699,Finnsnes,69.2296,17.9811,32.76,71,100,13.91,NO,light snow
700,Alcudia,39.8532,3.1214,60.75,93,100,26.15,ES,overcast clouds
701,Jinchang,38.4953,102.1739,49.28,21,100,8.28,CN,overcast clouds
702,Kajaani,64.2273,27.7285,24.85,74,100,10.36,FI,light shower snow
703,Mezhgorye,44.9667,34.4167,60.3,42,73,14.25,UA,broken clouds
704,Zhanaozen,43.3,52.8,61.38,21,82,18.7,KZ,broken clouds
705,Boundiali,9.5217,-6.4869,96.91,25,48,4.56,CI,scattered clouds
706,Jumla,29.2747,82.1838,68.99,21,0,7.7,NP,clear sky
707,Moose Factory,51.2585,-80.6094,17.6,41,100,6.91,CA,overcast clouds
708,Oistins,13.0667,-59.5333,75.29,73,75,13.8,BB,broken clouds
709,Keita,14.7551,5.7749,94.69,2,50,18.95,NE,scattered clouds
710,Phuthaditjhaba,-28.5242,28.8158,77.4,29,40,3.22,ZA,scattered clouds
711,Anchorage,61.2181,-149.9003,35.92,78,75,5.75,US,broken clouds
712,Panacan,9.2463,118.4082,80.91,80,100,6.73,PH,overcast clouds
713,Sortavala,61.7053,30.6918,29.82,70,100,9.82,RU,light snow
714,Walvis Bay,-22.9575,14.5053,64.09,64,7,8.59,NA,clear sky
715,Bend,44.0582,-121.3153,44.83,72,20,5.99,US,few clouds
716,Barabinsk,55.3571,78.357,32.31,84,95,19.15,RU,overcast clouds
717,Denpasar,-8.65,115.2167,83.86,83,20,11.5,ID,few clouds
718,Majene,-3.5403,118.9707,80.33,79,72,1.74,ID,broken clouds
719,Tourlaville,49.6383,-1.5664,48.72,93,100,11.5,FR,mist
720,Chissamba,-12.1667,17.3333,63.91,97,100,6.33,AO,moderate rain
721,Sungairaya,0.7,108.9,82.22,73,63,5.77,ID,broken clouds
722,Bunga,11.4838,124.5918,79.25,86,30,7.49,PH,scattered clouds
723,Tambovka,50.0969,128.0489,17.4,83,64,6.26,RU,broken clouds
724,Sinnamary,5.3833,-52.95,76.69,78,100,9.15,GF,overcast clouds
725,Eqbaliyeh,35.3022,51.5358,69.62,13,2,6.24,IR,clear sky
726,The Valley,18.217,-63.0578,77.09,70,52,18.92,AI,broken clouds
727,Voiron,45.3639,5.5921,54.21,89,100,1.21,FR,overcast clouds
728,Kokopo,-4.352,152.2633,79.3,81,100,4.14,PG,overcast clouds
729,Marawi,7.9986,124.2928,69.1,94,49,0.72,PH,scattered clouds
730,Mitu,1.1983,-70.1733,69.51,97,94,0.67,CO,overcast clouds
731,Chapleau,47.8405,-83.4034,24.89,42,100,8.05,CA,overcast clouds
732,Mecca,21.4267,39.8261,95.04,17,19,12.57,SA,few clouds
733,Tabou,4.423,-7.3528,83.16,77,67,5.64,CI,light rain
734,Poum,-20.2333,164.0167,82.18,79,7,8.12,NC,clear sky
735,Sernovodsk,43.3117,45.1594,67.19,32,76,6.51,RU,broken clouds
736,Prince Rupert,54.3161,-130.3201,44.69,70,100,29.93,CA,overcast clouds
737,Sioux Lookout,50.1001,-91.917,26.67,93,100,3.44,CA,overcast clouds
738,Ajdabiya,30.7554,20.2263,71.53,28,35,5.37,LY,scattered clouds
739,Fort Nelson,58.8053,-122.7002,31.59,80,100,2.3,CA,overcast clouds
740,West Wendover,40.7391,-114.0733,49.21,43,0,21.85,US,clear sky
741,Shenjiamen,29.9576,122.298,57.47,94,76,6.33,CN,broken clouds
742,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,23.67,77,100,22.41,RU,light snow
743,Mopipi,-21.1833,24.8833,85.42,34,9,11.21,BW,clear sky
744,Mamou,10.5,-12.0,89.65,30,4,5.82,GN,clear sky
745,Kalmunai,7.4167,81.8167,84.54,70,20,11.48,LK,few clouds
746,Dubbo,-32.25,148.6167,68.13,68,75,6.91,AU,broken clouds
747,Jiexiu,37.0244,111.9125,60.76,20,94,8.19,CN,overcast clouds
748,Frontera,26.9333,-101.45,74.32,45,33,5.01,MX,scattered clouds
749,Bandarbeyla,9.4942,50.8122,83.75,60,17,13.96,SO,few clouds
750,Coahuayana,18.7333,-103.6833,63.23,30,2,3.69,MX,clear sky
751,Misawa,40.6836,141.3597,48.6,81,99,5.44,JP,overcast clouds
752,Carnot,4.9409,15.8665,102.63,19,24,2.71,CF,few clouds
753,Cururupu,-1.8283,-44.8683,73.33,99,100,0.63,BR,moderate rain
754,Egvekinot,66.3167,-179.1667,-12.62,88,12,12.3,RU,few clouds
755,Libreville,0.3925,9.4537,86.02,74,20,5.75,GA,few clouds
756,Bakel,14.905,-12.4568,100.2,13,12,12.62,SN,few clouds
757,Kulhudhuffushi,6.6221,73.07,83.71,66,0,0.65,MV,clear sky
758,Okha,53.5739,142.9478,17.26,85,99,16.49,RU,overcast clouds
759,Tshikapa,-6.4167,20.8,73.72,89,100,2.82,CD,overcast clouds
760,Cochrane,51.1834,-114.4687,34.48,63,75,2.3,CA,broken clouds
761,Pochutla,15.7432,-96.4661,72.82,70,11,5.79,MX,few clouds
762,Puerto Rondon,6.2805,-71.1,75.38,77,80,3.33,CO,broken clouds
763,Inyonga,-6.7167,32.0667,74.61,76,99,2.95,TZ,moderate rain
764,Shahreza,32.0339,51.8794,66.61,8,0,4.52,IR,clear sky
765,Aden,12.7794,45.0367,82.18,62,3,13.91,YE,clear sky
766,Verkhnyaya Inta,65.9811,60.3094,18.14,72,70,3.51,RU,broken clouds
767,Inuvik,68.3499,-133.7218,-19.34,76,75,2.3,CA,light snow
768,Manaus,-3.1019,-60.025,75.69,100,75,3.44,BR,broken clouds
769,Aberdeen,57.1437,-2.0981,39.49,78,40,16.11,GB,scattered clouds
770,Fonte Boa,-2.4959,-66.2662,71.37,99,100,0.92,BR,light rain
771,Wagar,16.1525,36.2032,100.87,14,2,9.06,SD,clear sky
772,Saint-Joseph,-21.3667,55.6167,82.78,82,91,14.94,RE,light rain
773,Nouakchott,18.0858,-15.9785,73.33,48,100,14.76,MR,overcast clouds
774,Kabansk,52.0486,106.6528,19.51,92,15,1.97,RU,few clouds
775,Palauig,15.435,119.9045,82.13,77,31,6.71,PH,scattered clouds
776,Bonavista,48.6499,-53.1147,30.38,79,100,28.23,CA,overcast clouds
777,Banjar,-8.19,114.9675,79.14,90,77,0.74,ID,broken clouds
778,Westport,41.1415,-73.3579,30.74,55,0,9.22,US,clear sky
779,Papagaios,-19.4492,-44.7478,70.93,73,1,3.38,BR,clear sky
780,Altar,30.7,-111.8167,53.1,63,0,2.04,MX,clear sky
781,Blairmore,49.6,-114.4353,39.07,86,77,1.14,CA,broken clouds
782,Zhoucheng,35.9122,116.3117,57.72,54,86,7.47,CN,overcast clouds
783,Coquimbo,-29.9533,-71.3436,53.33,100,100,3.44,CL,fog
784,Alofi,-19.0595,-169.9187,78.69,94,100,4.61,NU,overcast clouds
785,Lodwar,3.1191,35.5973,96.75,26,66,20.85,KE,broken clouds
786,Rio Grande,-32.035,-52.0986,62.71,80,95,16.08,BR,moderate rain
787,Hobyo,5.3505,48.5268,85.91,59,17,13.89,SO,few clouds
788,Kapuskasing,49.4169,-82.4331,26.6,50,100,10.36,CA,overcast clouds
789,Presidencia Roque Saenz Pena,-26.7852,-60.4388,53.62,94,100,15.75,AR,overcast clouds
790,Acapulco,16.8634,-99.8901,71.42,83,0,3.44,MX,clear sky
791,Brae,60.3964,-1.353,39.87,59,95,22.44,GB,overcast clouds
792,Nizwa,22.9333,57.5333,96.13,10,0,11.25,OM,clear sky
793,Madanapalle,13.55,78.5,96.01,21,15,13.15,IN,few clouds
794,Canico,32.6333,-16.85,65.71,69,40,14.97,PT,scattered clouds
795,Numan,9.4667,12.0333,102.72,4,7,4.88,NG,clear sky
796,Roebourne,-20.7833,117.1333,85.71,66,100,12.5,AU,light rain
797,Poltavka,54.3663,71.7632,34.39,93,27,16.84,RU,scattered clouds
798,Sudbury,46.49,-80.99,16.77,87,90,5.12,CA,overcast clouds
799,Grand Baie,-20.0182,57.5802,77.45,81,93,3.0,MU,light rain
800,Smithers,54.7804,-127.1743,35.92,75,0,4.61,CA,clear sky
801,Bubaque,11.2833,-15.8333,77.67,73,4,7.34,GW,clear sky
802,Saint-Francois,46.4154,3.9054,55.42,83,100,8.05,FR,overcast clouds
803,Namatanai,-3.6667,152.4333,80.8,81,78,7.92,PG,broken clouds
804,Saint Cloud,45.5608,-94.1625,32.0,88,100,8.05,US,snow
805,Kizukuri,40.8061,140.3861,48.94,81,100,6.67,JP,overcast clouds
806,Doha,25.2867,51.5333,86.31,26,0,20.71,QA,clear sky
807,Yanam,16.7333,82.2167,90.43,58,10,11.5,IN,clear sky
808,Okahandja,-21.9833,16.9167,84.49,35,41,12.86,NA,scattered clouds
809,Soe,-9.8607,124.284,67.37,93,97,1.14,ID,overcast clouds
810,Ende,-8.8432,121.6623,78.49,88,97,3.31,ID,light rain
811,Meiganga,6.5167,14.3,96.26,7,28,3.8,CM,scattered clouds
812,Namwala,-15.7504,26.4384,78.96,54,40,8.28,ZM,scattered clouds
813,Knysna,-34.0363,23.0471,73.26,61,66,8.03,ZA,broken clouds
814,Dutse,11.7594,9.3392,94.19,4,90,12.21,NG,overcast clouds
815,Krynychky,48.3755,34.467,61.41,48,100,12.26,UA,overcast clouds
816,Barsovo,61.1667,73.1667,32.13,86,100,21.25,RU,light snow
817,Sisimiut,66.9395,-53.6735,12.31,92,64,5.35,GL,broken clouds
818,Panubigan,7.4281,123.3466,81.03,75,25,4.14,PH,scattered clouds
819,Passo De Camaragibe,-9.2368,-35.4901,76.55,80,100,1.03,BR,overcast clouds
820,Suamico,44.6319,-88.0393,34.57,90,100,12.66,US,heavy intensity rain
821,Anadyr,64.75,177.4833,-8.9,77,0,6.71,RU,clear sky
822,Am Timan,11.0297,20.2827,99.5,4,7,11.45,TD,clear sky
823,Goundam,16.4145,-3.6708,99.9,3,7,13.71,ML,clear sky
824,Camopi,3.1655,-52.3158,71.98,95,87,3.18,GF,overcast clouds
825,Beitbridge,-22.2167,30.0,85.24,29,9,5.68,ZW,clear sky
826,Puerto Colombia,10.9878,-74.9547,78.89,83,66,13.18,CO,broken clouds
827,Kirakira,-10.4544,161.9205,80.85,84,100,2.48,SB,light rain
828,Algiers,36.7525,3.042,62.42,68,75,9.22,DZ,broken clouds
829,Pokhara,28.2333,83.9833,81.88,35,75,1.83,NP,broken clouds
830,Qui Nhon,13.7667,109.2333,76.93,90,100,18.9,VN,overcast clouds
831,Nabire,-3.3667,135.4833,79.11,84,74,1.36,ID,broken clouds
832,Geel,51.1661,4.9919,54.88,59,75,9.22,BE,broken clouds
833,Paita,-5.0892,-81.1144,70.88,81,46,8.99,PE,scattered clouds
834,Carmen,18.6333,-91.8333,75.63,82,9,20.38,MX,clear sky
835,Nemuro,43.3236,145.575,34.81,76,99,12.62,JP,light snow
836,Half Moon Bay,37.4636,-122.4286,52.25,92,100,16.11,US,mist
837,Waingapu,-9.6567,120.2641,79.29,83,100,2.73,ID,overcast clouds
838,Palu,-0.8917,119.8707,77.5,92,88,0.87,ID,overcast clouds
839,Mandalgovi,45.7625,106.2708,32.95,32,75,12.86,MN,broken clouds
840,College,64.8569,-147.8028,25.07,81,100,3.44,US,overcast clouds
841,Evensk,61.95,159.2333,9.46,81,96,10.25,RU,overcast clouds
842,Sesheke,-17.4759,24.2968,81.88,51,60,9.24,ZM,broken clouds
843,Lexington,37.9887,-84.4777,51.8,52,0,11.5,US,clear sky
844,Mumford,5.2618,-0.759,83.79,75,52,9.78,GH,broken clouds
845,Laukaa,58.7372,29.8453,31.51,53,72,11.88,RU,light snow
846,Baiao,-2.7906,-49.6717,71.94,100,100,0.63,BR,very heavy rain
847,Eenhana,-17.4667,16.3333,86.04,39,25,6.55,NA,scattered clouds
848,Jiayuguan,39.8167,98.3,49.37,18,82,9.75,CN,broken clouds
849,Cordoba,-31.4135,-64.1811,54.19,28,40,14.97,AR,scattered clouds
850,Te Anau,-45.4167,167.7167,57.87,86,93,1.7,NZ,overcast clouds
851,George,-33.963,22.4617,74.75,38,0,8.05,ZA,clear sky
852,Ballina,-28.8667,153.5667,71.56,96,100,11.5,AU,light rain
853,Chernyshevskiy,63.0128,112.4714,23.27,89,100,6.55,RU,overcast clouds
854,San Angelo,31.4638,-100.437,62.82,43,75,14.97,US,broken clouds
855,Sovetskiy,61.3614,63.5842,27.45,74,100,6.58,RU,overcast clouds
856,Oranjestad,12.524,-70.027,78.75,78,20,16.11,AW,few clouds
857,Ust-Omchug,61.15,149.6333,2.21,94,100,4.97,RU,overcast clouds
858,Dhidhdhoo,6.8833,73.1,83.86,66,0,0.85,MV,clear sky
859,Price,39.5994,-110.8107,42.12,65,0,9.22,US,clear sky
860,Mineros,-17.1167,-63.2333,71.69,98,61,4.68,BO,broken clouds
861,Gamba,-2.65,10.0,85.23,66,29,9.91,GA,scattered clouds
862,Kangaatsiaq,68.3065,-53.4641,5.43,99,100,4.88,GL,overcast clouds
863,Moba,33.2288,105.0179,41.72,88,100,8.32,CN,overcast clouds
864,Atar,20.5169,-13.0499,79.32,28,100,15.95,MR,overcast clouds
865,Vernon,50.2581,-119.2691,39.92,74,100,5.75,CA,overcast clouds
866,Hangha,7.9411,-11.14,90.55,50,19,3.96,SL,few clouds
867,Dyersburg,36.0345,-89.3856,68.29,77,40,8.05,US,scattered clouds
868,Touho,-20.7833,165.2333,80.47,83,12,10.22,NC,few clouds
869,North Bend,43.4065,-124.2243,47.86,90,100,5.75,US,overcast clouds
870,Port Shepstone,-30.7414,30.455,80.24,75,55,10.04,ZA,broken clouds
871,Puerto Escondido,15.85,-97.0667,75.36,64,9,8.48,MX,clear sky
872,Jacksonville,30.3322,-81.6556,69.06,97,100,9.22,US,mist
873,Yuncheng,35.0231,110.9928,67.35,26,100,5.39,CN,overcast clouds
874,Ust-Tsilma,65.441,52.1498,23.41,75,100,4.18,RU,light snow
875,Kilindoni,-7.9139,39.6668,78.06,85,100,6.69,TZ,light rain
876,Kurilsk,45.2333,147.8833,30.96,78,77,21.52,RU,broken clouds
877,Belawan,3.7755,98.6832,88.09,77,44,8.19,ID,scattered clouds
878,Huangmei,30.1924,116.025,62.91,90,100,1.54,CN,overcast clouds
879,Yudong,29.385,106.5194,63.37,99,99,6.13,CN,overcast clouds
880,Biggar,55.6167,-3.5167,40.73,77,100,15.3,GB,light rain
881,Lulea,65.5842,22.1547,30.27,69,75,18.41,SE,broken clouds
882,Roseburg,43.2165,-123.3417,46.51,71,100,4.61,US,overcast clouds
883,Dunedin,-45.8742,170.5036,56.34,94,48,8.43,NZ,scattered clouds
884,Portree,57.4129,-6.1942,39.52,60,43,17.58,GB,scattered clouds
885,Wenatchee,47.4235,-120.3103,53.98,54,0,11.5,US,clear sky
886,Tuma,55.148,40.5537,33.39,50,91,8.63,RU,overcast clouds
887,Uusikaupunki,60.8004,21.4084,32.09,61,100,12.59,FI,snow
888,Linhares,-19.3911,-40.0722,78.91,77,62,3.31,BR,broken clouds
889,Jalu,29.0331,21.5482,76.12,23,12,2.33,LY,few clouds
890,Agadez,19.75,10.25,89.82,5,90,8.19,NE,overcast clouds
891,Rio Gallegos,-51.6226,-69.2181,35.65,87,0,12.66,AR,clear sky
892,Marysville,48.0518,-122.1771,49.26,77,100,10.36,US,overcast clouds
893,Mirnyy,62.5353,113.9611,28.24,36,100,13.0,RU,overcast clouds
894,Penzance,50.1186,-5.5371,50.68,100,75,12.66,GB,mist
895,Carlsbad,33.1581,-117.3506,56.62,92,40,3.44,US,scattered clouds
896,Afsin,38.2477,36.914,52.45,49,12,1.3,TR,few clouds
897,Manggar,-2.8833,108.2667,82.44,74,81,0.89,ID,broken clouds
898,Sotouboua,8.5667,0.9833,98.02,32,96,3.31,TG,overcast clouds
899,Cape Coast,5.1053,-1.2466,85.15,72,41,8.84,GH,scattered clouds
900,Wanning,18.8003,110.3967,76.17,89,53,10.92,CN,broken clouds
901,Omis,43.4447,16.6886,58.93,75,100,23.6,HR,overcast clouds
902,Tabuk,17.4189,121.4443,77.9,78,4,1.39,PH,clear sky
903,Caruray,10.3094,119.0128,80.15,82,40,8.21,PH,scattered clouds
904,Porto Santo,33.072,-16.3415,62.98,67,40,16.11,PT,scattered clouds
905,Malakal,9.5334,31.6605,103.84,7,6,5.66,SS,clear sky
906,Paragominas,-2.9667,-47.4833,72.05,99,100,0.81,BR,overcast clouds
907,Abu Dhabi,24.4667,54.3667,78.91,53,0,8.05,AE,clear sky
908,Kiunga,-6.1219,141.2906,73.36,98,82,2.77,PG,light rain
909,Hervey Bay,-25.2986,152.8535,75.6,68,15,11.21,AU,few clouds
910,Macas,-2.3167,-78.1167,63.54,91,81,2.86,EC,broken clouds
911,Makarov,48.6333,142.8,27.28,75,21,18.14,RU,few clouds
912,Dawei,14.0833,98.2,84.51,73,10,4.81,MM,clear sky
913,Lianzhou,24.7811,112.3825,70.68,94,95,2.42,CN,overcast clouds
914,Ravar,31.2656,56.8055,71.82,8,3,7.81,IR,clear sky
915,Shache,38.4167,77.2406,64.26,20,85,7.16,CN,overcast clouds
916,Imeni Poliny Osipenko,52.4201,136.4853,16.81,91,100,3.11,RU,overcast clouds
917,Priiskovyy,51.9333,116.6333,17.02,70,91,2.39,RU,overcast clouds
918,Aksu,41.1231,80.2644,59.86,25,2,11.16,CN,clear sky
919,Shabqadar,34.2139,71.5552,93.42,11,0,10.4,PK,clear sky
920,Raudeberg,61.9875,5.1352,39.87,70,32,13.73,NO,scattered clouds
921,Turkistan,43.0,68.0,58.82,15,0,8.86,KZ,clear sky
922,Keti Bandar,24.1447,67.4497,88.68,38,0,16.35,PK,clear sky
923,Shingu,33.7333,135.9833,56.84,93,100,3.76,JP,overcast clouds
924,Kyra,49.5776,111.9753,21.2,54,95,6.08,RU,overcast clouds
925,Obama,35.4958,135.746,59.95,79,100,8.16,JP,overcast clouds
926,Bluffton,32.2371,-80.8604,64.96,93,100,0.0,US,overcast clouds
927,Tigre,-34.426,-58.5796,51.22,70,0,11.5,AR,clear sky
928,Gornyye Klyuchi,45.25,133.5,27.86,86,7,2.89,RU,clear sky
929,Mkushi,-13.6202,29.3939,72.12,71,90,6.02,ZM,overcast clouds
930,Sheridan,44.8333,-106.9173,27.3,65,0,6.91,US,clear sky
931,Tabas,33.5959,56.9244,75.9,9,0,4.88,IR,clear sky
932,Hay River,60.8156,-115.7999,12.18,79,75,6.91,CA,broken clouds
933,Kunyang,27.6658,120.5658,62.89,92,70,3.13,CN,broken clouds
934,Porto Novo,6.4965,2.6036,87.62,59,99,9.37,BJ,overcast clouds
935,Moussoro,13.6408,16.4901,98.11,3,82,15.43,TD,broken clouds
936,Nhulunbuy,-12.2333,136.7667,83.01,74,94,5.75,AU,overcast clouds
937,Nekhayevskiy,50.4106,41.7561,44.44,90,100,1.81,RU,overcast clouds
938,Henties Bay,-22.116,14.2845,66.63,78,5,8.57,NA,clear sky
939,Taksimo,56.3444,114.8794,14.61,77,80,3.74,RU,broken clouds
940,Maceio,-9.6658,-35.7353,76.44,88,40,4.61,BR,scattered clouds
941,Cottonwood,34.7392,-112.0099,49.75,93,18,3.0,US,few clouds
942,Fukue,32.6881,128.8419,64.76,100,75,11.5,JP,broken clouds
943,Chester,40.1254,-75.8749,28.56,66,0,1.01,US,clear sky
944,Kupino,54.3663,77.2981,33.3,81,80,20.85,RU,broken clouds
945,Ossora,59.2353,163.0719,11.82,95,100,5.37,RU,overcast clouds
946,Savona,44.3,8.2667,53.82,96,100,3.13,IT,moderate rain
947,Myitkyina,25.3833,97.4,88.34,35,53,2.24,MM,broken clouds
948,North Platte,41.1239,-100.7654,34.12,70,100,30.0,US,overcast clouds
949,Sakaiminato,35.55,133.2333,62.53,82,75,2.3,JP,broken clouds
950,Sabla,12.7525,4.7077,97.75,4,73,11.72,NG,broken clouds
951,Vrede,-27.4257,29.1659,79.0,21,10,7.34,ZA,clear sky
952,Lively,46.4334,-81.1498,17.02,88,94,5.93,CA,overcast clouds
953,Meulaboh,4.1363,96.1285,80.13,81,85,5.46,ID,overcast clouds
954,Balud,10.1476,123.6953,85.96,78,2,5.75,PH,clear sky
955,Teguise,29.0605,-13.564,64.62,60,40,19.57,ES,scattered clouds
956,Qeshm,26.9581,56.2719,98.47,43,0,10.45,IR,clear sky
957,Aketi,2.7388,23.7833,93.83,35,78,4.52,CD,broken clouds
958,Gazanjyk,39.2446,55.5154,70.65,21,0,13.69,TM,clear sky
959,Nyandoma,61.669,40.1991,24.89,75,100,10.25,RU,light snow
960,Sangar,63.9242,127.4739,2.95,95,77,4.74,RU,broken clouds
961,Cap-Haitien,19.7578,-72.2042,74.8,82,95,17.22,HT,overcast clouds
962,Daokou,35.5639,114.5058,59.45,53,97,5.77,CN,overcast clouds
963,Antakya,36.2066,36.1572,71.42,43,0,5.41,TR,clear sky
964,Straumen,63.8709,11.2999,35.6,65,100,11.72,NO,overcast clouds
965,Nyurba,63.2842,118.3319,12.27,94,100,3.51,RU,overcast clouds
966,Creel,27.75,-107.6333,26.49,89,0,1.79,MX,clear sky
967,Seydi,39.4816,62.9137,60.42,12,0,7.31,TM,clear sky
968,Paranagua,-25.52,-48.5092,60.78,100,27,2.3,BR,fog
969,Batagay-Alyta,67.8006,130.4114,-4.22,98,100,4.76,RU,overcast clouds
970,Danville,36.586,-79.395,39.78,72,0,0.0,US,clear sky
971,Binzhou,37.3667,118.0167,46.22,46,28,12.24,CN,scattered clouds
972,Agirish,61.9247,63.0231,25.36,77,100,5.37,RU,light snow
973,Hokitika,-42.7167,170.9667,58.68,91,28,2.55,NZ,scattered clouds
974,Beidao,34.5686,105.8933,51.84,54,100,4.88,CN,moderate rain
975,Sergeyevka,53.88,67.4158,34.41,100,83,19.33,KZ,light snow
976,Buraydah,26.326,43.975,82.85,8,1,7.45,SA,clear sky
977,Skibbereen,51.55,-9.2667,52.11,53,56,2.28,IE,broken clouds
978,Aripuana,-9.1667,-60.6333,72.18,99,100,1.97,BR,light rain
979,Saryg-Sep,51.5,95.6,31.06,93,67,2.89,RU,broken clouds
980,Strezhevoy,60.7333,77.5889,31.55,98,100,12.64,RU,snow
981,Creston,41.0586,-94.3614,42.76,100,75,20.71,US,broken clouds
982,Amarante Do Maranhao,-5.5667,-46.7422,73.13,94,99,3.02,BR,overcast clouds
983,Emborion,40.4833,21.55,57.56,49,77,6.42,GR,broken clouds
984,Karla,59.3723,24.9275,33.51,43,40,13.8,EE,scattered clouds
985,Oceanside,33.1959,-117.3795,56.23,91,40,3.44,US,scattered clouds
986,Wloszczowa,50.8526,19.9659,54.66,42,93,5.35,PL,overcast clouds
987,Lewistown,40.5992,-77.5714,29.08,93,0,0.0,US,clear sky
988,Oriximina,-1.7656,-55.8661,72.57,96,100,1.86,BR,heavy intensity rain
989,Hammerfest,70.6634,23.6821,27.05,86,75,23.02,NO,broken clouds
990,Pozo Colorado,-23.4923,-58.7972,78.64,61,29,5.64,PY,scattered clouds
991,Yantal,56.8471,105.2542,25.92,92,81,3.11,RU,broken clouds
992,Glace Bay,46.1969,-59.957,30.78,85,75,13.8,CA,broken clouds
993,Troitsko-Pechorsk,62.7084,56.1964,23.61,73,100,2.95,RU,overcast clouds
994,Areia Branca,-4.9561,-37.1369,77.2,71,61,15.46,BR,broken clouds
995,Chuguyevka,44.1653,133.8633,26.11,81,51,1.88,RU,broken clouds
996,Glendive,47.1053,-104.7125,26.49,85,100,16.11,US,overcast clouds
997,Biltine,14.5333,20.9167,96.75,4,12,6.11,TD,few clouds
998,Horsham,51.064,-0.3272,52.45,84,75,8.05,GB,haze
999,Leh,34.1667,77.5833,39.49,41,0,5.28,IN,clear sky
1000,Cabra,37.4725,-4.4421,55.18,89,100,3.0,ES,overcast clouds
1001,Peru,40.7537,-86.0689,45.34,62,75,13.8,US,broken clouds
1002,Dire,12.2833,-10.9667,101.44,16,4,4.52,ML,clear sky
1003,Baiyin,36.5583,104.2081,49.53,23,100,17.22,CN,overcast clouds
1004,Junin,-34.5838,-60.9433,44.35,51,0,12.21,AR,clear sky
1005,Lokosovo,61.1333,74.8167,32.14,100,100,9.53,RU,snow
1006,Zyryanskoye,56.8306,86.6258,30.81,93,100,17.43,RU,light snow
1007,Velesin,48.8295,14.4625,53.29,81,100,9.93,CZ,overcast clouds
1008,Merritt Island,28.5392,-80.672,72.0,84,0,4.61,US,mist
1009,Pimenta Bueno,-11.6725,-61.1936,72.27,99,100,4.5,BR,overcast clouds
1010,Aquiraz,-3.9014,-38.3911,77.09,84,90,10.33,BR,overcast clouds
1011,Eureka,40.8021,-124.1637,50.74,80,68,7.0,US,broken clouds
1012,Kungurtug,50.5994,97.5228,31.96,84,55,1.16,RU,broken clouds
1013,Vylkove,45.4021,29.586,67.77,35,75,9.66,UA,broken clouds
1014,Campbell River,50.0163,-125.2446,47.73,87,85,6.4,CA,overcast clouds
1015,Bose,45.4612,8.0137,51.21,92,100,3.78,IT,light rain
1016,Tommot,58.9564,126.2925,11.05,94,100,2.84,RU,overcast clouds
1017,Garh Maharaja,30.8339,71.9053,101.53,3,0,10.33,PK,clear sky
1018,Eyl,7.9803,49.8164,86.04,60,19,16.24,SO,few clouds
1019,Ust-Shonosha,61.1531,41.343,26.13,71,100,10.76,RU,light snow
1020,Roald,62.5833,6.1333,40.08,86,40,4.61,NO,scattered clouds
1021,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,70.57,99,99,0.67,BR,overcast clouds
1022,Buala,-8.145,159.5921,81.18,79,100,1.81,SB,overcast clouds
1023,Garowe,8.4054,48.4845,91.71,28,2,6.55,SO,clear sky
1024,Annau,37.8876,58.516,71.1,24,0,16.11,TM,clear sky
1025,Matara,5.9485,80.5353,82.74,77,30,7.43,LK,scattered clouds
1026,Hastings,50.8552,0.5729,51.4,89,100,11.45,GB,overcast clouds
1027,La Paz,-16.5,-68.15,40.98,93,40,5.75,BO,scattered clouds
1028,Arawa,-6.2132,155.5367,78.21,91,99,3.62,PG,overcast clouds
1029,Husavik,66.0449,-17.3389,27.93,63,82,9.44,IS,broken clouds
1030,Sarkand,45.41,79.9186,41.85,53,3,2.89,KZ,clear sky
1031,Jizan,17.3333,42.6667,90.54,23,3,16.96,SA,clear sky
1032,Tacoronte,28.4769,-16.4102,62.17,82,75,17.0,ES,broken clouds
1033,Zharkent,44.1628,80.0,49.28,24,0,4.47,KZ,clear sky
1034,Ndioum,16.5129,-14.6471,82.29,18,99,16.17,SN,overcast clouds
1035,Eydhafushi,5.1033,73.0708,83.21,67,4,1.01,MV,clear sky
1036,Pacifica,37.6138,-122.4869,51.93,89,100,16.11,US,mist
1037,Muroto,33.2833,134.15,61.27,82,100,5.12,JP,overcast clouds
1038,Juneau,58.3019,-134.4197,38.84,97,100,8.05,US,overcast clouds
1039,Okitipupa,6.5047,4.7839,93.78,48,99,6.04,NG,light rain
1040,Watertown,42.3709,-71.1828,28.99,47,0,10.36,US,clear sky
1041,San Andres,12.5847,-81.7006,80.62,74,20,10.36,CO,few clouds
1042,Bantogon,6.5333,124.0333,79.23,77,12,2.44,PH,few clouds
1043,El Penon,8.9892,-73.9486,72.55,95,100,1.1,CO,overcast clouds
1044,Garhi Khairo,28.0606,67.9803,104.43,2,0,7.36,PK,clear sky
1045,Sladkovo,55.5284,70.3385,33.28,96,49,17.31,RU,scattered clouds
1046,Katobu,-4.9408,122.5276,76.01,89,96,3.31,ID,overcast clouds
1047,Khani,41.9563,42.9566,60.37,93,98,5.99,GE,overcast clouds
1048,Promyshlennyy,67.5833,63.9167,14.43,91,100,5.61,RU,overcast clouds
1049,Polyarnyy,69.1989,33.4478,27.39,71,100,13.89,RU,overcast clouds
